"IDnum","clean_code","H","L","LH_L","W","area_LW","Perimeter1","Hue","PCof19WL","texture","Rectangularity1","LH_Circle","LW_Circle","Compactness Ellipse","BetaShape_a","BetaShape_b","Saturation","LH_area","Org.Filename","Org.Filename2","shape"
57,"SISBEL",1.506695,2.1271,NA,1.506695,2.409559,5.14049,1.424993,5.771309,0.06190859,0.7911025,NA,0.6962049,0.9924917,1.508608,1.484587,3.18861,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.55101,2.082785,NA,1.55101,2.509712,5.14049,1.27717,NA,NA,NA,NA,0.7372097,0.99527,1.451395,1.450557,1.80359,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.55101,2.082785,NA,1.55101,2.509712,5.14049,1.27717,5.539991,0.07808952,0.8171356,NA,0.7372097,0.99527,1.451395,1.450557,1.80359,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
60,"TRIALB",0.7976623,2.215729,NA,0.7976623,1.38643,4.808131,1.299627,18.1711,0.2135353,0.847539,NA,0.3402427,0.9902728,1.25879,1.201645,28.35235,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",0.7533477,2.304358,NA,0.7533477,1.38643,5.096176,1.215679,16.65318,0.1828126,0.865196,NA,0.2972553,0.9895808,1.313673,1.205746,33.24913,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",0.7976623,2.348672,NA,0.7976623,1.531749,5.096176,1.125342,13.19915,0.1596982,0.8823529,NA,0.3229764,0.9852777,1.191808,1.171038,31.78947,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",0.930606,2.171414,NA,0.930606,1.612264,4.785974,0.8895267,10.39661,0.08791587,0.8552083,NA,0.4191688,0.9943485,1.336179,1.27552,17.11517,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",0.9749206,2.215729,NA,0.9749206,1.661359,4.874603,0.9802759,12.52051,0.08306532,0.8221574,NA,0.4221932,0.9964679,1.364589,1.340288,19.59941,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",0.930606,2.260043,NA,0.930606,1.735983,5.074018,1.334977,19.8667,0.1722614,0.884,NA,0.4084575,0.995649,1.378582,1.317608,31.66888,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",1.019235,2.215729,NA,1.019235,1.806679,4.918917,1.293082,18.31358,0.1575517,0.8534323,NA,0.4530655,0.9963236,1.385848,1.363094,33.32719,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",1.019235,2.215729,NA,1.019235,1.877375,4.985389,0.844423,13.37562,0.08461609,0.8868275,NA,0.4602197,0.995259,1.316272,1.308123,18.42608,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",1.152179,2.260043,NA,1.152179,1.963781,5.096176,1.278707,20.42444,0.08924255,0.8,NA,0.4985249,0.997327,1.389386,1.384772,44.2278,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
60,"TRIALB",1.152179,2.348672,NA,1.152179,2.13463,5.317749,1.297937,17.23305,0.09499872,0.8361539,NA,0.4664503,0.9954152,1.348747,1.313268,34.0934,NA,"TRIALB_LH_Amy1",NA,0.0790521366143158
65,"UROLIN",0.7090331,10.99001,NA,0.7090331,2.768931,22.24591,1.113043,13.12588,2.461628,0.3805668,NA,0.02547482,0.5710722,1.811946,1.174718,15.67412,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.7090331,11.47747,NA,0.7090331,3.530879,23.35378,1.104204,12.92343,1.727901,0.4645995,NA,0.03136269,0.7541789,2.17315,1.337846,14.21006,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.620404,11.5661,NA,0.620404,3.562299,23.39809,1.180795,14.04412,1.299675,0.5366864,NA,0.03169673,0.793837,2.213708,1.36802,14.98744,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.7976623,12.05356,NA,0.7976623,3.597647,24.39517,1.093718,12.75385,2.342366,0.3976558,NA,0.02783472,0.5541578,1.987671,1.331777,13.58436,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.7090331,12.23082,NA,0.7090331,3.707619,24.74969,1.107366,12.86283,1.727563,0.457697,NA,0.02910677,0.6986132,2.215715,1.297782,14.93843,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.9749206,12.00925,NA,0.9749206,3.902033,24.41733,1.140455,13.59974,1.955233,0.3504409,NA,0.03257275,0.5374568,2.32209,1.412135,13.65466,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.5317749,12.58534,NA,0.5317749,3.958983,25.45872,1.154779,15.7619,1.552489,0.6476068,NA,0.03110809,0.8473465,2.530235,1.354598,14.18229,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
65,"UROLIN",0.5317749,13.42731,NA,0.5317749,4.14947,27.2313,1.127843,11.73529,1.057495,0.6360626,NA,0.0265764,0.8896103,2.066405,1.300516,14.73571,NA,"UROLIN_LW_Amy1",NA,0.205705343337396
66,"VELRIG",0.4874603,1.55101,NA,0.4874603,0.5223658,3.257121,1.112291,7.936291,0.196624,0.7823529,NA,0.2817388,0.9552578,1.543566,1.517009,3.979481,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.4874603,1.462381,NA,0.4874603,0.547895,3.057705,1.063072,8.912803,0.04742702,0.871875,NA,0.3297649,0.976012,1.444614,1.188823,4.979416,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.4874603,1.506695,NA,0.4874603,0.5910981,3.257121,0.9655078,7.634676,0.04641239,0.9121212,NA,0.3258369,0.9782474,1.289369,1.15994,5.370777,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5317749,1.55101,NA,0.5317749,0.6185911,3.323593,1.060614,8.161943,0.08952755,0.842246,NA,0.3093866,0.9834319,1.246006,1.176644,4.750497,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5760894,1.418066,NA,0.5760894,0.6264462,3.212806,0.9929459,7.567607,0.04823367,0.8575269,NA,0.3608865,0.978671,1.244592,1.113549,4.610428,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5317749,1.55101,NA,0.5317749,0.6480478,3.412222,1.135611,6.545924,0.2818845,0.8823529,NA,0.3315395,0.9768779,1.27908,1.130402,5.673694,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5317749,1.55101,NA,0.5317749,0.6559029,3.390065,1.036651,8.445485,0.03714287,0.8930481,NA,0.3229823,0.976117,1.273618,1.100899,4.564713,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5760894,1.55101,NA,0.5760894,0.663758,3.234964,1.120495,8.410566,0.03724963,0.8284314,NA,0.3611497,0.9811127,1.279823,1.162951,4.617611,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.5760894,1.639639,NA,0.5760894,0.7423093,3.500851,1.167571,8.961033,0.04413975,0.875,NA,0.3176864,0.9768681,1.156836,1.079528,4.703584,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
66,"VELRIG",0.620404,1.639639,NA,0.620404,0.7639109,3.567323,1.134616,8.265438,0.04551113,0.8311966,NA,0.34291,0.9725674,1.398548,1.159287,4.641044,NA,"VELRIG_LW_Amy1",NA,0.0973847171370818
71,"ZIGFRE",0.4874603,0.930606,NA,0.4874603,0.3043861,2.082785,1.03827,8.273966,0.3696779,0.775,NA,0.4913011,0.9588255,1.418585,1.31975,12.78483,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.5317749,0.930606,NA,0.5317749,0.3691909,2.260043,1.026671,7.303622,0.1220269,0.8545455,NA,0.49178,0.9693825,1.229527,1.067761,8.03784,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.620404,0.9749206,NA,0.620404,0.4241767,2.326515,1.19629,10.161,0.1889293,0.7939572,NA,0.5894798,0.9718055,1.321194,1.270239,13.81591,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.5760894,0.930606,NA,0.5760894,0.4241767,2.348672,1.070058,12.36617,0.6809721,0.9,NA,0.5560219,0.9615601,1.063161,1.046638,16.12098,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.5317749,1.06355,NA,0.5317749,0.4438145,2.459459,1.104299,12.24902,0.8263429,0.8932806,NA,0.471433,0.9752671,1.249182,1.180682,15.14197,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.5317749,1.107864,NA,0.5317749,0.4634524,2.548088,1.022785,9.986661,1.149895,0.8939394,NA,0.4585885,0.979244,1.180865,1.147817,11.90398,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.6647186,1.019235,NA,0.6647186,0.4771988,2.570245,1.151388,10.28533,0.2548648,0.7939848,NA,0.5527956,0.9570821,1.121064,1.004428,14.4657,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.7090331,0.9749206,NA,0.7090331,0.5007642,2.481616,1.122077,12.69211,0.2427068,0.8095238,NA,0.6139885,0.9686497,1.222493,1.089506,16.24667,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.620404,1.06355,NA,0.620404,0.5066556,2.592402,1.008312,8.886383,0.1722349,0.8628762,NA,0.5332096,0.9748577,1.163928,1.10175,14.31665,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
71,"ZIGFRE",0.5760894,1.240808,NA,0.5760894,0.5439674,2.902604,1.04555,11.94954,0.5786301,0.8549383,NA,0.4162396,0.9799432,1.237331,1.213493,17.14376,NA,"ZIGFRE_LW_Amy1",NA,0.0458173951867573
